Status;Model_Prediction;Prediction_Confidence;Prediction_Correct;Gender;Gender_Label;Age_at_enrollment;Marital_status;International;International_Label;Displaced;Displaced_Label;Course;Admission_grade;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Educational_special_needs;Educational_special_needs_Label;Scholarship_holder;Scholarship_holder_Label;Tuition_fees_up_to_date;Tuition_fees_up_to_date_Label;Debtor;Debtor_Label;Daytime_evening_attendance;Daytime_evening_attendance_Label;Probability_Dropout;Probability_Enrolled;Probability_Graduate
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;129.5;7;13.79857142857143;7;13.79857142857143;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;4.37;100.0
Graduate;Graduate;86.0;1;0;👩 Perempuan (Female);25;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;111.3;6;13.33333333333333;6;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;0;🌙 Evening;14.0;20.56;86.0
Dropout;Dropout;99.0;1;0;👩 Perempuan (Female);50;4;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;95.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;0;🌙 Evening;99.0;0.8;1.0
Dropout;Dropout;89.0;1;0;👩 Perempuan (Female);24;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;131.8;14;11.35714285714286;13;12.84615384615385;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;89.0;4.51;11.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9119;119.1;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;12.01;0.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;125.4;6;15.69230769230769;5;14.42857142857143;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;37.5;98.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9003;140.7;18;15.05263157894737;13;14.53846153846154;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;0.0;0.6;100.0
Dropout;Dropout;97.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;131.9;6;11.5;5;12.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;97.0;42.28;3.0
Enrolled;Dropout;63.0;0;1;👨 Laki-laki (Male);28;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;124.0;7;11.0;1;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;63.0;39.19;37.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9254;139.2;6;13.0;6;13.16666666666667;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;3.86;100.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;121.8;8;12.93875;8;12.93875;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;2.53;100.0
Graduate;Graduate;89.0;1;1;👨 Laki-laki (Male);22;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;171;132.9;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;11.0;17.41;89.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);25;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;130.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;6.46;0.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);37;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;130.1;5;13.0;5;12.88;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;11.09;0.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);38;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;124.5;5;12.18;4;11.8125;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;8.18;0.0
Dropout;Dropout;89.0;1;1;👨 Laki-laki (Male);36;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;162.3;3;11.33333333333333;5;11.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;89.0;51.83;11.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;137.8;7;13.0;7;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;13.25;100.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;119.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;1.05;0.0
Dropout;Dropout;98.0;1;1;👨 Laki-laki (Male);24;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9130;110.0;2;12.5;3;12.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;98.0;64.49;2.0
Graduate;Graduate;98.0;1;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;105.0;5;11.0;5;12.16666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;40.87;98.0
Dropout;Dropout;91.0;1;1;👨 Laki-laki (Male);21;1;0;🇵🇹 Domestik;1;📍 Pindah;171;142.8;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;91.0;13.87;9.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);32;2;0;🇵🇹 Domestik;1;📍 Pindah;9991;128.2;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;100.0;4.31;0.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);39;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;120.0;0;0.0;1;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;100.0;13.67;0.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);33;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9119;130.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;0.62;0.0
Graduate;Graduate;99.0;1;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;121.7;5;12.4;4;10.75;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;14.15;99.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;116.0;6;15.5;6;14.1;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;11.86;100.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);43;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;133.2;2;11.5;3;10.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;0;🌙 Evening;100.0;6.08;0.0
Dropout;Dropout;98.0;1;1;👨 Laki-laki (Male);49;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;116.7;4;13.33333333333333;4;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;98.0;18.86;2.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;126.4;6;12.66666666666667;6;13.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;4.15;100.0
Enrolled;Dropout;64.0;0;1;👨 Laki-laki (Male);27;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;140.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;64.0;42.83;36.0
Dropout;Dropout;96.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;120.3;5;12.6;5;13.6;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;96.0;12.18;4.0
Dropout;Dropout;97.0;1;1;👨 Laki-laki (Male);45;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;118.0;6;13.5;0;0.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;97.0;1.47;3.0
Graduate;Graduate;95.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;149.5;6;13.0;6;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;5.0;13.16;95.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);21;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;130.0;6;11.71428571428571;4;11.75;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;28.62;100.0
Graduate;Graduate;99.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;126.3;6;12.16666666666667;5;13.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;13.22;99.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;116.2;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;22.87;0.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);29;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9254;126.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;1.36;0.0
Graduate;Graduate;99.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;122.3;5;11.5;5;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;17.32;99.0
Enrolled;Dropout;70.0;0;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;119.5;4;11.25;4;12.25;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;70.0;22.31;30.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);22;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;131.8;7;12.28571428571429;8;12.375;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.04;100.0
Dropout;Dropout;97.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;130.7;7;12.71857142857143;8;12.80555555555556;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;97.0;4.51;3.0
Enrolled;Dropout;81.0;0;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9130;140.0;5;12.4;2;15.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;81.0;58.04;19.0
Dropout;Dropout;93.0;1;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;1;📍 Pindah;171;129.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;93.0;19.47;7.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);29;4;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;130.0;1;14.0;0;0.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;100.0;7.67;0.0
Dropout;Dropout;74.0;1;1;👨 Laki-laki (Male);29;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;114.0;3;11.66666666666667;4;11.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;74.0;60.67;26.0
Enrolled;Dropout;87.0;0;1;👨 Laki-laki (Male);23;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;121.0;1;13.0;4;11.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;87.0;57.9;13.0
Dropout;Dropout;98.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;1;📍 Pindah;171;116.4;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;98.0;29.66;2.0
Dropout;Dropout;97.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9119;121.7;0;0.0;1;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;97.0;50.03;3.0
Dropout;Dropout;91.0;1;1;👨 Laki-laki (Male);22;2;0;🇵🇹 Domestik;1;📍 Pindah;9254;130.0;4;11.5;2;12.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;91.0;79.29;9.0
Dropout;Dropout;96.0;1;1;👨 Laki-laki (Male);34;1;0;🇵🇹 Domestik;1;📍 Pindah;9991;120.0;7;11.71428571428571;6;11.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;0;🌙 Evening;96.0;10.21;4.0
Graduate;Graduate;99.0;1;1;👨 Laki-laki (Male);26;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;125.0;5;12.6;5;13.71428571428571;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;1.0;21.85;99.0
Dropout;Dropout;98.0;1;1;👨 Laki-laki (Male);24;1;0;🇵🇹 Domestik;1;📍 Pindah;171;134.1;13;11.64285714285714;12;11.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;98.0;27.05;2.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);17;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;149.5;6;14.875;6;13.42857142857143;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;6.91;100.0
Enrolled;Dropout;94.0;0;1;👨 Laki-laki (Male);21;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;113.2;2;10.0;3;10.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;94.0;58.44;6.0
Enrolled;Dropout;72.0;0;1;👨 Laki-laki (Male);34;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;146.0;5;14.2;5;14.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;72.0;11.8;28.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9003;140.0;6;12.71428571428571;6;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;10.3;100.0
Dropout;Dropout;99.0;1;1;👨 Laki-laki (Male);49;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;162.4;5;11.6;5;11.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;99.0;3.99;1.0
Dropout;Dropout;78.0;1;1;👨 Laki-laki (Male);23;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;136.6;5;11.94;6;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;78.0;62.56;22.0
Dropout;Dropout;63.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9119;111.0;4;11.6;3;14.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;63.0;52.9;37.0
Enrolled;Dropout;79.0;0;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;115.7;5;12.7;7;13.475;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;79.0;35.06;21.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;105.7;6;13.33333333333333;5;13.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;24.0;100.0
Enrolled;Dropout;88.0;0;1;👨 Laki-laki (Male);24;1;0;🇵🇹 Domestik;1;📍 Pindah;9003;128.2;8;13.33333333333333;9;13.11111111111111;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;88.0;17.2;12.0
Graduate;Graduate;98.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;137.0;5;13.4;5;15.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;11.19;98.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);45;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9254;120.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;100.0;0.82;0.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);30;1;0;🇵🇹 Domestik;1;📍 Pindah;9991;120.5;2;11.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;100.0;4.31;0.0
Dropout;Dropout;95.0;1;1;👨 Laki-laki (Male);28;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;118.1;13;12.0;9;11.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;95.0;24.85;5.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);40;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;139.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;100.0;1.51;0.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);32;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;116.3;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;1.01;0.0
Dropout;Dropout;88.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;120.5;4;12.5;4;10.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;88.0;52.11;12.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9070;134.9;6;13.66666666666667;6;12.16666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;10.14;100.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9119;123.0;1;10.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;18.3;0.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;122.9;6;11.5;2;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;10.3;0.0
Enrolled;Graduate;58.0;0;1;👨 Laki-laki (Male);39;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;140.0;4;12.25;4;12.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;42.0;22.49;58.0
Enrolled;Graduate;59.0;0;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9085;122.5;5;13.6;5;13.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;41.0;36.41;59.0
Enrolled;Dropout;63.0;0;1;👨 Laki-laki (Male);38;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;121.5;2;10.5;3;11.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;63.0;40.78;37.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;132.3;6;13.26666666666667;6;13.26666666666667;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;10.6;100.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;131.5;7;12.5125;8;14.1875;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;3.22;100.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);28;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9130;128.2;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;11.12;0.0
Dropout;Dropout;99.0;1;1;👨 Laki-laki (Male);31;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;148.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;99.0;0.6;1.0
Graduate;Graduate;100.0;1;1;👨 Laki-laki (Male);23;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;121.5;6;13.48333333333333;6;13.48333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;21.02;100.0
Enrolled;Graduate;52.0;0;1;👨 Laki-laki (Male);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;135.4;6;12.565;5;12.16;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;48.0;70.42;52.0
Dropout;Dropout;100.0;1;1;👨 Laki-laki (Male);33;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;139.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;100.0;0.56;0.0
Dropout;Dropout;93.0;1;1;👨 Laki-laki (Male);22;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;113.4;3;13.0;3;11.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;93.0;45.74;7.0
