Status;Model_Prediction;Prediction_Confidence;Prediction_Correct;Gender;Gender_Label;Age_at_enrollment;International;International_Label;Displaced;Displaced_Label;Marital_status;Course;Admission_grade;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Educational_special_needs;Special_Needs_Label;Scholarship_holder;Scholarship_Label;Tuition_fees_up_to_date;Tuition_Label;Debtor;Debtor_Label;Daytime_evening_attendance;Attendance_Label;Probability_Dropout;Probability_Enrolled;Probability_Graduate
Graduate;Graduate;93.33;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;138.5;7;15.798571428571426;7;15.798571428571426;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.95;4.73;93.33
Graduate;Graduate;94.33;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;119.4;7;13.775714285714288;8;15.599999999999998;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.19;4.48;94.33
Graduate;Graduate;71.66;1;0;👩 Perempuan (Female);24;0;🇵🇹 Domestik;1;📍 Pindah;4;9500;101.5;7;12.16;7;12.16;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.09;22.25;71.66
Dropout;Dropout;98.05;1;0;👩 Perempuan (Female);24;0;🇵🇹 Domestik;1;📍 Pindah;4;9556;101.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;98.05;1.95;0.0
Graduate;Graduate;88.28;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;126.2;6;14.333333333333334;6;15.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.18;8.54;88.28
Enrolled;Graduate;38.95;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9070;129.8;6;11.833333333333334;3;13.333333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;34.45;26.6;38.95
Enrolled;Graduate;45.82;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;138.4;6;14.833333333333334;6;12.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;38.86;15.31;45.82
Graduate;Graduate;86.15;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;129.3;7;14.2;7;14.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.5;11.35;86.15
Graduate;Graduate;83.26;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;113.1;5;12.2;5;13.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.7;12.03;83.26
Graduate;Enrolled;45.59;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9853;144.3;4;13.0;5;13.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;12.42;45.59;41.99
Graduate;Graduate;90.38;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;141.0;7;12.485714285714286;7;12.485714285714286;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.26;5.35;90.38
Graduate;Graduate;94.36;1;0;👩 Perempuan (Female);22;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;130.0;6;17.0;6;16.285714285714285;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;4.64;94.36
Graduate;Graduate;71.86;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;117.5;5;10.8;6;10.166666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;7.36;20.78;71.86
Graduate;Graduate;93.82;1;0;👩 Perempuan (Female);18;1;🌍 Internasional;1;📍 Pindah;1;9500;131.8;6;14.716666666666669;6;14.716666666666669;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.69;5.49;93.82
Enrolled;Graduate;57.08;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;133.7;2;13.5;5;11.4;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;12.34;30.58;57.08
Enrolled;Graduate;85.55;0;0;👩 Perempuan (Female);24;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;115.4;7;11.971428571428572;7;11.971428571428572;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;5.66;8.79;85.55
Enrolled;Graduate;49.6;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9085;129.1;3;12.0;4;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;18.17;32.24;49.6
Graduate;Graduate;90.7;1;0;👩 Perempuan (Female);34;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;8014;135.5;6;12.333333333333334;6;11.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;3.77;5.53;90.7
Graduate;Dropout;49.3;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;112.4;6;15.307692307692308;6;13.875;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;49.3;46.14;4.56
Graduate;Graduate;87.99;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;130.8;6;12.666666666666666;6;12.666666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.51;8.5;87.99
Graduate;Graduate;97.29;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;131.6;7;14.368;8;14.44875;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;1.72;97.29
Graduate;Graduate;76.97;1;0;👩 Perempuan (Female);25;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;140.8;7;12.084285714285716;7;12.084285714285716;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.26;16.78;76.97
Enrolled;Enrolled;77.02;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;140.0;8;12.25;8;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;19.23;77.02;3.76
Enrolled;Graduate;54.34;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9254;114.2;5;12.2;5;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;14.21;31.45;54.34
Graduate;Graduate;78.82;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9238;127.3;4;11.0;6;11.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.34;17.84;78.82
Graduate;Graduate;58.51;1;0;👩 Perempuan (Female);28;0;🇵🇹 Domestik;1;📍 Pindah;1;8014;115.0;5;12.8;5;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;17.62;23.87;58.51
Graduate;Graduate;90.35;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;5;9500;118.8;7;11.857142857142858;7;11.857142857142858;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.25;8.4;90.35
Graduate;Graduate;68.93;1;0;👩 Perempuan (Female);41;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;9254;125.0;6;12.285714285714286;5;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;11.98;19.09;68.93
Dropout;Enrolled;61.7;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9853;111.5;3;12.333333333333334;4;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;22.78;61.7;15.52
Graduate;Enrolled;39.5;0;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9238;124.2;4;11.25;4;11.4;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;27.57;39.5;32.93
Dropout;Dropout;95.28;1;0;👩 Perempuan (Female);41;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;4;9238;130.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;95.28;4.7;0.03
Dropout;Dropout;55.02;1;0;👩 Perempuan (Female);32;0;🇵🇹 Domestik;1;📍 Pindah;1;9070;120.0;2;16.0;1;16.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;55.02;25.12;19.87
Graduate;Graduate;77.07;1;0;👩 Perempuan (Female);29;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;8014;110.0;6;11.666666666666666;6;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;5.85;17.08;77.07
Enrolled;Enrolled;56.25;1;0;👩 Perempuan (Female);24;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9556;113.3;5;12.4;7;12.15;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;8.28;56.25;35.48
Enrolled;Graduate;77.94;0;0;👩 Perempuan (Female);22;0;🇵🇹 Domestik;1;📍 Pindah;1;9556;123.5;6;10.744444444444444;8;11.8375;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.9;18.15;77.94
Dropout;Dropout;97.57;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9238;101.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;97.57;2.42;0.01
Dropout;Dropout;53.33;1;0;👩 Perempuan (Female);39;0;🇵🇹 Domestik;1;📍 Pindah;2;9500;120.9;4;12.0;4;12.5625;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;53.33;39.64;7.03
Enrolled;Dropout;91.62;0;0;👩 Perempuan (Female);44;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;4;9085;154.6;4;12.75;2;10.0;0;✓ Tidak;1;✅ Dengan Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;91.62;8.02;0.36
Enrolled;Dropout;48.64;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;120.2;2;10.0;2;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;48.64;47.31;4.05
Graduate;Enrolled;42.17;0;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;146.5;12;13.417391304347827;12;13.417391304347827;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;16.49;42.17;41.35
Graduate;Graduate;91.78;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;160.1;6;15.166666666666666;6;14.857142857142858;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.22;6.0;91.78
Graduate;Enrolled;37.3;0;0;👩 Perempuan (Female);34;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9003;150.0;5;13.833333333333334;5;12.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;36.41;37.3;26.29
Graduate;Graduate;74.8;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;135.8;5;13.333333333333334;4;14.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.59;21.61;74.8
Enrolled;Dropout;50.09;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;171;143.8;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;50.09;20.12;29.79
Dropout;Enrolled;48.73;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9853;116.8;3;11.666666666666666;3;10.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;47.12;48.73;4.15
Graduate;Graduate;74.63;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;113.9;5;15.0;6;13.428571428571429;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;8.39;16.98;74.63
Enrolled;Graduate;91.73;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;118.0;7;13.242857142857144;7;13.242857142857144;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.09;5.18;91.73
Dropout;Dropout;71.03;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9130;150.2;1;13.0;2;12.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;71.03;26.69;2.28
Graduate;Graduate;82.49;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;115.1;6;13.075;7;12.05;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.05;13.45;82.49
Graduate;Graduate;93.47;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9670;131.3;6;13.5;6;13.666666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.39;5.14;93.47
Graduate;Graduate;85.05;1;0;👩 Perempuan (Female);23;0;🇵🇹 Domestik;1;📍 Pindah;1;9991;120.0;5;11.8;6;12.333333333333334;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;4.87;10.09;85.05
Enrolled;Dropout;36.35;0;0;👩 Perempuan (Female);18;1;🌍 Internasional;1;📍 Pindah;1;9254;110.3;5;12.6;5;11.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;36.35;29.49;34.16
Dropout;Enrolled;61.34;0;0;👩 Perempuan (Female);33;1;🌍 Internasional;0;🏠 Tidak Pindah;4;9853;100.0;6;12.166666666666666;3;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;26.86;61.34;11.8
Graduate;Graduate;80.5;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;110.7;6;12.166666666666666;6;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.45;16.04;80.5
Dropout;Graduate;43.19;0;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;171;143.4;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;38.62;18.19;43.19
Graduate;Graduate;93.7;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;115.9;7;13.557142857142855;8;13.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.52;4.78;93.7
Enrolled;Graduate;64.81;0;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9991;145.0;4;12.25;4;11.8;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;13.11;22.08;64.81
Graduate;Graduate;89.82;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9070;140.9;6;14.333333333333334;6;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.64;7.54;89.82
Graduate;Enrolled;43.38;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;108.4;4;10.5;4;11.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;33.46;43.38;23.16
Dropout;Dropout;83.24;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;114.3;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;83.24;16.64;0.12
Enrolled;Enrolled;47.28;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9853;110.0;4;12.75;3;11.333333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;46.62;47.28;6.1
Enrolled;Enrolled;64.08;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;121.7;0;0.0;4;11.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;29.45;64.08;6.47
Enrolled;Dropout;51.27;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;123.7;1;14.0;1;14.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;51.27;47.8;0.92
Graduate;Graduate;96.86;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;116.5;7;14.093333333333332;8;15.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.63;2.52;96.86
Graduate;Graduate;95.71;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9238;155.0;6;13.333333333333334;6;13.166666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.97;3.32;95.71
Graduate;Graduate;66.99;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;129.3;7;12.071428571428571;7;12.071428571428571;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;7.67;25.34;66.99
Graduate;Graduate;94.11;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;121.7;6;12.666666666666666;6;12.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;3.88;94.11
Enrolled;Enrolled;48.77;1;0;👩 Perempuan (Female);27;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;148.2;6;12.125;5;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;19.94;48.77;31.28
Graduate;Graduate;91.72;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;125.5;7;13.2;7;13.2575;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.79;5.49;91.72
Graduate;Graduate;96.79;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;131.9;7;14.15;8;14.51125;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.87;2.34;96.79
Enrolled;Enrolled;51.2;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9853;121.8;4;13.5;3;10.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;46.45;51.2;2.35
Dropout;Dropout;98.95;1;0;👩 Perempuan (Female);28;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9853;107.7;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;98.95;1.05;0.0
Dropout;Dropout;58.38;1;0;👩 Perempuan (Female);36;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9556;115.5;5;12.2;3;11.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;58.38;38.36;3.26
Graduate;Graduate;88.27;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;139.8;5;14.8;5;14.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.37;7.36;88.27
Graduate;Graduate;53.52;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;133.2;5;11.0;5;11.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;11.89;34.59;53.52
Enrolled;Dropout;78.41;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9991;118.4;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;78.41;21.53;0.06
Enrolled;Enrolled;53.55;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;123.3;3;14.0;4;11.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;14.61;53.55;31.84
Graduate;Graduate;81.68;1;0;👩 Perempuan (Female);28;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;8014;134.5;5;11.833333333333334;6;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;7.03;11.29;81.68
Graduate;Graduate;74.14;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9670;110.6;4;11.75;5;11.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.43;19.43;74.14
Graduate;Enrolled;53.92;0;0;👩 Perempuan (Female);28;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;154.0;12;12.333333333333334;8;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;29.77;53.92;16.3
Dropout;Enrolled;65.67;0;0;👩 Perempuan (Female);24;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9991;160.0;3;11.666666666666666;6;11.833333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;33.68;65.67;0.65
Enrolled;Graduate;48.97;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;140.0;6;12.666666666666666;4;11.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;17.18;33.85;48.97
Enrolled;Graduate;39.47;0;0;👩 Perempuan (Female);22;0;🇵🇹 Domestik;1;📍 Pindah;1;9853;132.5;4;12.25;5;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;28.62;31.91;39.47
Graduate;Graduate;71.19;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9254;127.7;6;11.285714285714286;4;13.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;9.46;19.35;71.19
